timestamp_utc,repo_name,repo_path,default_ref,commit_index,commit,commit_subject,build_tool,build_command,elapsed_seconds,exit_code,outcome,message
2026-03-29T10:35:05.466487+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,36,552ace67fd3a5d87e8f28dfd35e69347ac0ef515,Fix Javadoc typos,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.118212,0,success,
2026-03-29T10:35:12.749021+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,37,1b5a00fffa93ab3ca365393f456efe2da9f88241,Fix Javadoc typos,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.262741,0,success,
2026-03-29T10:35:19.884276+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,38,cb09b7a1fcdb8060f96f15dcc48935bffc51cbd4,[CODEC-249] Fix Incorrect transform of CH digraph according Metaphone basic rules #423.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.115303,0,success,
2026-03-29T10:35:27.177345+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,39,7b77a1a12e4cff97c024acaf41928066aff81828,Bump POM version to minor level,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.274735,0,success,
2026-03-29T10:35:34.419119+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,40,d809fb9ee42700dd8905260c4c4229e3f5cdbf43,[CODEC-249] Fix Incorrect transform of CH digraph according Metaphone basic rules #423.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.221586,0,success,
2026-03-29T10:35:41.644350+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,41,e352a9b11f47e21ae9ce069e12dab67455dd185a,[CODEC-249] Fix Incorrect transform of CH digraph according Metaphone basic rules (#423),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.205636,0,success,
2026-03-29T10:35:48.887852+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,42,269df1e79cc0d5a113b2a03c090985d3b2d386f7,Bump actions/cache from 5.0.2 to 5.0.3,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.224252,0,success,
2026-03-29T10:35:56.115691+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,43,5726892907130c2ac49020cb7be71d9ee0038cca,Add BaseNCodecInputStream.AbstracBuilder.setByteArray(byte[]),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.208761,0,success,
2026-03-29T10:36:03.468013+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,44,15ce42914d8c275a2d9dd82082a19d759d517e6f,[CODEC-326] Add Base58 support,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.333612,0,success,
2026-03-29T10:36:10.631892+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,45,bb3c354ce9738667858b97c799fef06980a44c13,[Codec 326] Add Base58 support (#422),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.143016,0,success,
2026-03-29T10:36:17.808734+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,46,fe94f932aab2922ed56ccf1e7ee56c4df28931fa,Use 	max-parallel: 20 as asked by Apache Infra,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.157472,0,success,
2026-03-29T10:36:25.032241+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,47,bbda5938b1ba8fd6c3edf5282bc1288bd7566379,Bump github/codeql-action from 4.32.0 to 4.32.2,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.203985,0,success,
2026-03-29T10:36:32.210677+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,48,5f208b190fd260f8c30ecd8c2defc7be6695cb1f,Updates for the next release,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.158962,0,success,
2026-03-29T10:36:39.326517+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,49,f410d2ff3f01bf412bf423137626415f11c70be5,Updates for the next release,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.097146,0,success,
2026-03-29T10:36:46.522919+00:00,apache__commons-codec,apache__commons-codec,refs/remotes/origin/master,50,dc43445205c94e31fe6162027e2a9a6bede5d6db,Merge branch 'release',maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,7.176649,0,success,
2026-03-29T10:37:00.104276+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,1,0fcbbe5b8794430769c60c9e89bed1577aa02b17,"[COLLECTIONS-887] ConcurrentReferenceHashMap.remove(key), remove(key, value), replace(key, value), and replace(key, oldValue, newValue) throw NullPointerException inconsistently",maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,12.778499,0,success,
2026-03-29T10:37:12.004776+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,2,0f0abefb68ad4475f6fc6a7b7e9326a0d5f535d7,"[COLLECTIONS-887] ConcurrentReferenceHashMap.remove(key), remove(key, value), replace(key, value), and replace(key, oldValue, newValue) throw NullPointerException inconsistently",maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.837003,0,success,
2026-03-29T10:37:23.480992+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,3,1009964df2bf7d7e65508da1005f22e4a50bad8a,[COLLECTIONS_886][javadoc] CompositeSet.addComposited(Set) does not throw NullPointerException when null is passed,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.442177,0,success,
2026-03-29T10:37:35.153945+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,4,0d89ba26f8127b4bc9134177d4dd2f352570772e,removed NPE condition as the method can never throw NPE (#675),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.638601,0,success,
2026-03-29T10:37:46.850293+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,5,3272cab7ed300d53bf40aa0073dc49d2234d49bf,Bump github/codeql-action from 4.34.0 to 4.34.1,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.661041,0,success,
2026-03-29T10:37:58.545534+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,6,d6af2a7dad1728cdaf6efcc872f0f039f0be904f,[COLLECTIONS-885] PatriciaTrie submap and range view operations silently mutate trie structure resulting in ConcurrentModificationException for any iterating threads #672,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.658679,0,success,
2026-03-29T10:38:10.188675+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,7,aefd2691e92be194f4a134df67979dc41d9ca925,Sort members,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.606875,0,success,
2026-03-29T10:38:21.808790+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,8,4d9e0bd33a050cef05b0f65289770d8bddefad3e,"[COLLECTIONS-885] PatriciaTrie. Prevent silent mutations, prevents CMEs when iterating. (#672)",maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.583215,0,success,
2026-03-29T10:38:33.410968+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,9,b780c2989ebc3423ead8637c48afd20cbf9f805e,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.565392,0,success,
2026-03-29T10:38:45.066265+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,10,3e713212929fc5e51793203c40006c57eeb0e9bb,Bump github/codeql-action from 4.32.6 to 4.34.0,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.621788,0,success,
2026-03-29T10:38:56.692340+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,11,33930cf1a3c3ca30b25bfe75d15e49de4aaa85cb,Add a reference to safe deserlialization,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.590142,0,success,
2026-03-29T10:39:08.430085+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,12,6f2ec59aef95b6528d1a2818d381fc19a82c724a,Javadpc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.701417,0,success,
2026-03-29T10:39:20.091133+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,13,be6b6e49c2a9facffb534b921a37a3b948fa52ac,Bump actions/upload-artifact from 6.0.0 to 7.0.0,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.626093,0,success,
2026-03-29T10:39:31.681361+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,14,c1d1aa92f46b22879bedcb9cac4d19c413786e36,Bump github/codeql-action from 4.32.5 to 4.32.6,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.556824,0,success,
2026-03-29T10:39:43.403662+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,15,5aa50717a2ab16b987260c09fe8db9bec26cbaa9,Bump github/codeql-action from 4.32.4 to 4.32.5,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.686819,0,success,
2026-03-29T10:39:55.063923+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,16,b249c17b30d4f71ecb9b659faca57e0b23997a10,Bump org.apache.commons:commons-parent from 96 to 97.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.62609,0,success,
2026-03-29T10:40:06.774687+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,17,f42a7af2662546b4a7f8a7166c1c0cbd2b638980,Bump github/codeql-action from 4.32.0 to 4.32.4,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.675921,0,success,
2026-03-29T10:40:18.416496+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,18,40c0cb45fd93f33d6168c9c4ad8346528cd6b2ba,Bump github/codeql-action from 4.32.2 to 4.32.3,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.601897,0,success,
2026-03-29T10:40:29.990459+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,19,ba48e2013f589f86b506a312093d12128160e2b6,Normalize Javadoc spelling,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.539321,0,success,
2026-03-29T10:40:41.571063+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,20,9555b493b23672f48e1b089db0507590e8619a61,Bump actions/cache from 5.0.2 to 5.0.3,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.544943,0,success,
2026-03-29T10:40:53.115194+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,21,7f1374e7a9d240fb5c0ba3ab4076b3c97432a917,Use 	max-parallel: 20 as asked by Apache Infra,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.503711,0,success,
2026-03-29T10:41:04.784997+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,22,d4319d8c301821e86bfc1bcbebcc138e1ed145dd,Bump github/codeql-action from 4.32.0 to 4.32.2,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.634601,0,success,
2026-03-29T10:41:16.664750+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,23,c08e9a90c1d1fe20ded8399fb67b320840ac935d,Bump commons-codec:commons-codec from 1.20.0 to 1.21.0.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.843607,0,success,
2026-03-29T10:41:28.531074+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,24,ef212d1f02c73b3336dd7df793ee43adf77e0c81,Bump github/codeql-action from 4.31.11 to 4.32.0,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.829474,0,success,
2026-03-29T10:41:40.137051+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,25,68d0075256ec676f4fc480c9d925a62994cc205c,Update test to match InterruptedException guidelines,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.572086,0,success,
2026-03-29T10:41:51.959092+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,26,4907488764038d2bd8d33a4e5ee8aabe95f11e37,Bump github/codeql-action from 4.31.10 to 4.31.11,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.78814,0,success,
2026-03-29T10:42:03.591214+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,27,fd8490aea221b82dbca26e462f4e7fa161f45e95,Bump actions/checkout from 6.0.1 to 6.0.2,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.596154,0,success,
2026-03-29T10:42:15.351086+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,28,3d5ba81e85f6105ddbefec1c4dd532acd0e9b495,Bump org.apache.commons:commons-parent from 95 to 96.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.724256,0,success,
2026-03-29T10:42:27.238204+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,29,76d204c89edb4fac9990876e664185fb0f8011ea,Bump actions/setup-java from 5.1.0 to 5.2.0,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.852461,0,success,
2026-03-29T10:42:38.897924+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,30,5de03cf773b915d0dbea097162996cb018d03009,Rname test,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.624628,0,success,
2026-03-29T10:42:50.509634+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,31,99c8a4d11823b554ea9a28015d224ae8bdd4224a,Move argument check deeper in.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.575655,0,success,
2026-03-29T10:43:02.060176+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,32,ca3d5dca50e9114f60b8b75b00cec37b23d48576,Bump org.apache.commons:commons-parent from 94 to 95.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.513159,0,success,
2026-03-29T10:43:13.691392+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,33,b9ad3bd7728ed41c1c258ab7d3df4ab8bbaeeb7a,Bump github/codeql-action from 4.31.9 to 4.31.10,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.596046,0,success,
2026-03-29T10:43:25.224388+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,34,86e97e6d336ff00b8bea697041da0a4d7172e0db,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.498554,0,success,
2026-03-29T10:43:36.955856+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,35,e74b48b03b275b6d8f6b7d29c9bd4c4c6d14def6,Remove old comments,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.687704,0,success,
2026-03-29T10:43:48.548607+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,36,9213396e69133e8ffff41b4abe44d6ffb8b59999,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.550045,0,success,
2026-03-29T10:44:00.100773+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,37,2bed7c70a2cd38cfc965079f7273888e46ca54b0,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.513959,0,success,
2026-03-29T10:44:11.758900+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,38,9f34893fb78269c3a9a9a89576bdaae676b66729,Bump org.apache.commons:commons-parent from 93 to 94,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.621797,0,success,
2026-03-29T10:44:23.429573+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,39,268ee340f0d0be4fa6f65ba1571fa7fd1c6e88e4,Bump actions/upload-artifact from 5.0.0 to 6.0.0,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.633059,0,success,
2026-03-29T10:44:35.069939+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,40,7209aabe965d128b3c3372d094a75b7558ea5cc8,Fix XML Schema xsi:schemaLocation name (as opposed to URI),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.604526,0,success,
2026-03-29T10:44:46.673328+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,41,879d274971eceb8aace62f44ce6201516ac53038,Javadoc: Empty Javadoc line before the 1st tag.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.566189,0,success,
2026-03-29T10:44:58.084033+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,42,8831944e5c176688a89d6cfbded8dbe1951cc8a7,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.370151,0,success,
2026-03-29T10:45:09.385587+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,43,84000199ea2a1c2e90761e4a96e3fdc9fcfe9694,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.265228,0,success,
2026-03-29T10:45:20.752500+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,44,561aab8132fc8b12077f22850402c272d8821268,Javadoc typos,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.330299,0,success,
2026-03-29T10:45:32.118702+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,45,2228018be1d88154be329327e295558e197e5cb4,Merge branch 'master' of https://github.com/apache/commons-collections.git,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.331783,0,success,
2026-03-29T10:45:43.484338+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,46,f0cb3c97857f4b5bfe364d49f07e29d6931f2ad8,Bump notice file end year from 2025 to 2026,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.327878,0,success,
2026-03-29T10:45:54.833701+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,47,7f5cde16eddb67df2927abfb1ab3105cfba37b74,Add missing @since for inverted(),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.314748,0,success,
2026-03-29T10:46:06.088230+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,48,9b122c48770ef1c3403864a88006d864e66f6520,Better exception message,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.218908,0,success,
2026-03-29T10:46:17.520887+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,49,fde741e259c9b9d37664303da01524aa2ab01abc,Javadoc Add missing @since,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.399534,0,success,
2026-03-29T10:46:28.824370+00:00,apache__commons-collections,apache__commons-collections,refs/remotes/origin/master,50,c4ad5f53ad36fcb249fb7683e09d6127a9484dcd,Javadoc: Fix double the,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,11.266166,0,success,
2026-03-29T10:46:40.554560+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,1,736cd53735c35a5c8422b03046fe7317f5ae3b9d,CloseShieldInputStream now supports a custom close shield as a function #836,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.855543,0,success,
2026-03-29T10:46:50.832317+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,2,e4d8537671c99c381134dc03c54fb2952da3d243,CloseShieldInputStream now supports a custom close shield as a function (#836),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.213429,0,success,
2026-03-29T10:47:00.968253+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,3,248e10eb7403d353f602fe953c37a01900e1efdf,Bump github/codeql-action from 4.34.0 to 4.34.1,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.103952,0,success,
2026-03-29T10:47:11.022115+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,4,9dc9e5983f002f839f9f73287d093c66e531b648,"[IO-857""][Javadoc] PathUtils.cleanDirectory() methods vs FileUtils.",maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.021248,0,success,
2026-03-29T10:47:21.313183+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,5,5fe20568179961cfe4186f0b6e4d3fdbca17e13a,"[IO-857""][Javadoc] PathUtils.cleanDirectory() methods vs FileUtils.",maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.26212,0,success,
2026-03-29T10:47:31.453092+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,6,039033864834a0c3a500e740a72edba011a502a1,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.10884,0,success,
2026-03-29T10:47:41.580522+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,7,90469ef8693f1ac53cbc38c12a61c2ccb2fe83f6,Refactor UnixLineEndingInputStream and WindowsLineEndingInputStream to reduce duplication.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.095025,0,success,
2026-03-29T10:47:51.800648+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,8,53a338abd8259c307072c6fa88aaa905fc199de1,Match internal naming with WindowsLineEndingInputStream,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.188504,0,success,
2026-03-29T10:48:02.096778+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,9,066800bdacc68ca8e1db1944feb446d40ba5f889,BOMInputStream fail-fast and tracks its ByteOrderMark as a final #835.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.264126,0,success,
2026-03-29T10:48:12.282293+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,10,3a47f39276bb2d0900fdb47c76c80ec32aae17e7,BOMInputStream fail-fast and tracks its ByteOrderMark as a final (#835),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.155657,0,success,
2026-03-29T10:48:22.512404+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,11,cd5765acaf753c730b47f6e545235bc4af9d05a8,[IO-883] ByteArraySeekableByteChannel should optionally configure a read-only channel (#834),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.198073,0,success,
2026-03-29T10:48:32.680324+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,12,6fde09261a092313bbb3c07d25c486742c52b42f,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.134142,0,success,
2026-03-29T10:48:42.765200+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,13,bfb06f8594776c6c8c68ce98891135f648f415b7,Use BOMInputStream type in tests,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.05255,0,success,
2026-03-29T10:48:53.015722+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,14,53c5c357932033c5777070f578054dc8a610d7f6,[IO-885] Path visits follow links #832,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.220769,0,success,
2026-03-29T10:49:03.262824+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,15,da9055b947261dd8d572e12491f2d078db646616,[IO-885] Path visits follow links (#832),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.217263,0,success,
2026-03-29T10:49:13.503231+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,16,ea8c10de5912d6f67a3f3dc49e682dcfbfbf4990,Reuse IOUtils.buffer(Reader),maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.207998,0,success,
2026-03-29T10:49:23.860478+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,17,9248954fc6fe5f82e53595b9744c25e1812285d2,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.324736,0,success,
2026-03-29T10:49:34.201952+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,18,f47d9346a897ab09ba4352af18a96aa11309fa08,Don't initialize instance variables to default values,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.311005,0,success,
2026-03-29T10:49:44.500334+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,19,d4bfb6f4213517a800ca2eba79ce3772e39ec36b,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.268548,0,success,
2026-03-29T10:49:54.654079+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,20,a49555745be5c35b466532b33722c4afe70e73f7,Bump github/codeql-action from 4.32.6 to 4.34.0,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.123196,0,success,
2026-03-29T10:50:04.932320+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,21,84a9583fbbfe7b6c635688b27929d4573683456e,Extra processing not needed,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.247106,0,success,
2026-03-29T10:50:15.210803+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,22,3e462135b9ed51c0fec8320ed88754a025d3b39c,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.247333,0,success,
2026-03-29T10:50:25.485464+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,23,1b611a9f5ef9553150a3e092f7e96c6b198eaff6,Javadoc,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.24569,0,success,
2026-03-29T10:50:35.736389+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,24,a58bee3c99048a9c25674a0ede329c737d66cc71,Add missing test.,maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.219745,0,success,
2026-03-29T10:50:45.914866+00:00,apache__commons-io,apache__commons-io,refs/remotes/origin/master,25,368a3991e03a6caf022a148b3eabb8a9100a9b9a,"Add reference to     ""Safe Deserialization"" section",maven,mvn -B clean package -DskipTests -Dmaven.repo.local=/data/tmp-build/cache/m2,10.148112,0,success,
